"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","sqft_living15","sqft_lot15","log_price","popular","good_condition","high_grade"
"15432",2014-09-23,1e+06,3,2.75,2370,8900,1,0,4,4,9,1670,700,1971,0,"98006",2840,8956,13.8155105579643,1,1,1
"15433",2014-11-07,660000,4,2.5,2290,9120,2,0,0,4,8,2290,0,1977,0,"98006",2290,9120,13.3999951140026,0,1,1
"15434",2015-04-21,546000,4,3,1790,3600,1.5,0,0,3,8,1790,0,1901,0,"98122",1770,3119,13.210374254727,0,1,1
"15435",2014-07-09,3e+05,4,1.75,1820,5015,1,0,0,4,6,1190,630,1926,0,"98108",1530,9130,12.6115377536383,0,1,0
"15436",2014-10-16,5e+05,2,1.5,1760,12000,1,0,0,4,7,1760,0,1964,0,"98052",2200,12088,13.1223633774043,0,1,1
"15437",2014-09-10,381500,4,2.5,2430,5556,2,0,0,4,8,2430,0,2003,0,"98042",2430,5556,12.8518661297066,0,1,1
"15438",2015-04-27,990000,3,2.25,2630,12899,2,0,0,4,9,2630,0,1966,0,"98040",3140,15320,13.8054602221108,0,1,1
"15439",2015-01-16,278226,4,2.5,2390,4639,2,0,0,3,8,2390,0,2006,0,"98038",2390,4521,12.5361890120485,0,1,1
"15440",2015-01-27,340000,2,1.75,1500,4158,1,0,0,4,7,1220,280,1947,0,"98103",1270,4081,12.7367008965923,0,1,1
"15441",2014-08-13,305000,4,2.5,2510,12000,1,0,0,3,8,1520,990,1977,0,"98023",2210,8320,12.6280670555895,0,1,1
"15442",2014-06-13,760000,4,2.5,2420,10285,1,0,4,3,8,1700,720,1958,0,"98146",2540,9900,13.5410737122625,1,1,1
"15443",2014-10-29,195000,4,1.5,2170,9948,2,0,0,3,7,2170,0,1952,0,"98148",1500,9750,12.1807548375459,0,1,1
"15444",2015-04-15,564000,4,1.75,1960,6138,1,0,0,4,7,1260,700,1960,0,"98115",2000,7057,13.2428095304802,0,1,1
"15445",2014-12-24,539500,4,2.25,2280,8550,1,0,0,3,8,1660,620,1977,0,"98034",2590,9500,13.1983980636803,0,1,1
"15446",2014-09-18,299980,4,1.5,1580,10230,1,0,0,3,6,790,790,1945,2008,"98178",1130,6955,12.6114710847494,0,1,0
"15447",2014-10-13,290000,4,2.5,1850,5674,2,0,0,3,7,1850,0,1993,0,"98042",1750,6875,12.5776362019627,0,1,1
"15448",2015-02-03,257000,2,1,770,11084,1,0,0,4,6,770,0,1947,0,"98155",1010,11084,12.4568313638774,0,1,0
"15449",2014-08-21,518500,4,3,2120,5520,1.5,0,0,3,8,1420,700,1985,0,"98125",2020,8700,13.1586953066517,0,1,1
"15450",2014-09-08,657000,4,2.75,3060,35380,1,0,0,3,9,1810,1250,1982,0,"98074",1980,10425,13.3954392974667,0,1,1
"15451",2014-08-15,590000,3,2.25,2680,41250,2,0,0,3,7,2680,0,1984,0,"98045",1940,47044,13.2878778158819,0,1,1
"15452",2014-07-18,526000,4,1.75,2220,6350,1,0,0,3,7,1110,1110,1959,0,"98125",1950,8100,13.1730564917198,0,1,1
"15453",2015-03-23,254500,2,1,1150,11250,1,0,0,3,6,1150,0,1920,0,"98178",1100,11400,12.4470561149727,0,1,0
"15454",2015-04-14,575000,2,1,980,3663,1,0,0,5,7,980,0,1909,0,"98105",1620,3706,13.2621253197795,0,1,1
"15455",2015-01-21,464550,3,1.5,1690,10500,1,0,0,4,7,1690,0,1967,0,"98033",1570,10500,13.0488244740695,0,1,1
"15456",2014-07-15,409950,3,1.75,1320,6030,1,0,0,4,7,1320,0,1969,0,"98052",1840,6565,12.9237904800243,0,1,1
"15457",2014-05-07,1e+05,2,1,910,22000,1,0,0,3,6,910,0,1956,0,"98001",1326,9891,11.5129254649702,0,1,0
"15458",2015-03-02,365000,2,1.5,820,1270,2,0,0,3,7,820,0,2009,0,"98144",1130,1201,12.8076526325646,0,1,1
"15459",2015-02-09,208000,3,1,1300,7420,1,0,0,4,6,1300,0,1960,0,"98002",1250,7420,12.2452933586835,0,1,0
"15460",2014-11-10,497950,4,2.5,1950,3000,2,0,0,3,7,1550,400,1998,0,"98118",1540,4300,13.1182549493598,0,1,1
"15461",2014-09-10,405000,5,3.5,3672,9742,2,0,0,3,9,3006,666,2006,0,"98092",2140,9118,12.9116423460887,0,1,1
"15462",2015-03-11,568000,3,2.5,2740,22499,2,0,0,3,9,2740,0,1994,0,"98058",2710,22499,13.2498766977033,0,1,1
"15463",2015-05-11,334000,2,1,890,6000,1,0,0,3,6,890,0,1941,0,"98118",1090,5900,12.7188962719588,0,1,0
"15464",2015-01-15,235000,3,2,1090,8400,1,0,0,4,6,1090,0,1961,0,"98168",1100,10850,12.3673407931263,0,1,0
"15465",2014-06-03,295000,2,1,1170,10621,1,0,0,3,7,1170,0,1963,0,"98045",1340,9832,12.594730635322,0,1,1
"15466",2015-01-22,610000,4,3,2600,29539,1,0,0,3,8,2600,0,1994,0,"98028",1810,11600,13.3212142361495,0,1,1
"15467",2014-06-05,453500,4,1.75,2000,6032,1,0,2,3,7,1300,700,1959,0,"98146",1930,6032,13.0247505485373,0,1,1
"15468",2014-06-23,1220000,4,3.75,3520,3944,1.5,0,0,5,8,2200,1320,1913,0,"98109",2310,4725,14.0143614167094,0,1,1
"15469",2015-01-28,175000,2,1,1410,7000,1,0,0,3,7,1410,0,1968,0,"98055",1540,6000,12.0725412529057,0,1,1
"15470",2015-04-28,335000,2,1,1410,7000,1,0,0,3,7,1410,0,1968,0,"98055",1540,6000,12.7218858108072,0,1,1
"15471",2014-09-04,275000,3,1.5,1950,7620,1,0,0,4,7,1010,940,1956,0,"98166",1850,7620,12.5245263766487,0,1,1
"15472",2014-05-14,4e+05,2,1,980,2130,1,0,0,4,6,860,120,1918,0,"98117",980,2800,12.8992198260901,0,1,0
"15473",2014-07-18,915000,3,2.75,3390,7000,1,0,3,4,8,1740,1650,1979,0,"98116",1770,6500,13.7266793442577,1,1,1
"15474",2014-06-19,619850,4,2.5,2270,9247,1,0,0,5,8,1500,770,1972,0,"98006",2270,9163,13.3372327922663,0,1,1
"15475",2015-02-02,225900,3,1,1510,8800,1,0,0,4,7,1010,500,1963,0,"98003",1290,8470,12.3278477024561,0,1,1
"15476",2014-09-18,525000,2,1.5,960,7200,1,0,0,3,7,960,0,1910,1987,"98199",1550,6000,13.1711535415738,0,1,1
"15477",2014-12-26,215000,4,2.25,1900,9600,1,0,0,4,7,1900,0,1967,0,"98031",2040,9600,12.2783933071098,0,1,1
"15478",2014-05-14,802000,3,2.5,2580,13096,2,0,0,3,9,2580,0,1986,0,"98052",2580,7988,13.5948638868487,0,1,1
"15479",2014-06-30,330000,4,2.5,2340,11784,2,0,0,3,9,2340,0,1997,0,"98042",2250,10760,12.7068479334427,0,1,1
"15480",2014-08-01,549800,3,2.25,1580,11680,1,0,0,4,7,1580,0,1958,0,"98005",2270,10948,13.2173098547133,0,1,1
"15481",2014-10-24,195500,4,1,1230,8636,1.5,0,0,4,6,1230,0,1954,0,"98002",1168,8316,12.1833156584076,0,1,0
"15482",2014-08-18,338000,3,2.5,1590,7819,2,0,0,3,7,1590,0,1992,0,"98055",1790,7733,12.7308011744652,0,1,1
"15483",2014-08-12,3200000,4,3.25,7000,28206,1,1,4,4,12,3500,3500,1991,0,"98075",4913,14663,14.97866136777,1,1,1
"15484",2014-08-20,480000,4,2.25,1770,7000,1,0,0,5,7,1770,0,1972,0,"98034",1780,6500,13.0815413828841,0,1,1
"15485",2015-04-06,383000,4,2.5,1850,8310,1,0,0,3,7,1200,650,1962,0,"98155",1840,10080,12.8557902681628,0,1,1
"15486",2015-03-31,257000,3,1.75,1430,7210,1,0,0,3,7,1430,0,1975,0,"98031",1220,7777,12.4568313638774,0,1,1
"15487",2015-02-23,335000,4,2.75,2190,9209,2,0,0,4,8,2190,0,1996,0,"98092",2430,6687,12.7218858108072,0,1,1
"15488",2015-05-08,422000,4,2.5,2310,6650,2,0,2,3,8,2310,0,2012,0,"98166",1800,9819,12.9527605930181,0,1,1
"15489",2014-06-03,560000,3,1.75,2000,10182,1,0,0,5,7,1400,600,1963,0,"98033",2050,10182,13.2356920627113,0,1,1
"15490",2015-04-24,680000,4,2.75,3620,35429,2,0,0,3,10,3620,0,2006,0,"98058",3310,54193,13.4298480771523,0,1,1
"15491",2014-10-28,320000,2,1,1210,7040,1,0,0,3,7,1210,0,1952,0,"98155",1210,7205,12.6760762747759,0,1,1
"15492",2014-09-03,665000,3,2.5,2330,15536,1,0,2,3,10,2330,0,1996,0,"98074",3320,17461,13.407542319638,0,1,1
"15493",2015-03-26,751000,3,2.5,2840,6854,2,0,0,3,9,2840,0,2002,0,"98075",2840,7398,13.5291609307463,0,1,1
"15494",2014-11-13,320000,6,2.75,2410,10763,1,0,0,5,7,1310,1100,1957,0,"98188",1310,10746,12.6760762747759,0,1,1
"15495",2015-01-21,290000,4,1.75,1820,22043,2.5,0,0,4,7,1820,0,1918,0,"98155",1880,19961,12.5776362019627,0,1,1
"15496",2014-10-30,250000,4,2,1470,7412,1,0,0,3,7,1470,0,1967,0,"98198",1390,7825,12.4292161968444,0,1,1
"15497",2015-04-15,423000,3,1.75,1100,10005,1,0,0,5,7,1100,0,1964,0,"98056",1340,9709,12.9551274580284,0,1,1
"15498",2015-05-06,601002,4,2.5,2050,8094,1,0,0,3,8,1050,1000,1976,0,"98052",1990,9020,13.3063535412988,0,1,1
"15499",2015-02-05,352900,2,1.5,1240,1892,2,0,0,3,7,1240,0,2002,0,"98144",1220,1740,12.7739400096634,0,1,1
"15500",2014-08-19,509950,3,2.5,2210,70567,2,0,3,3,9,2210,0,1995,0,"98014",2000,73616,13.1420679606787,1,1,1
"15501",2015-02-05,360000,2,1.75,1340,1050,3,0,0,3,8,1340,0,2009,0,"98133",1340,1090,12.7938593104323,0,1,1
"15502",2014-11-10,1080000,4,2.75,2580,8100,2,0,1,4,8,1780,800,1964,0,"98040",2840,10006,13.8924715991004,0,1,1
"15503",2014-07-31,349950,3,2.5,2390,6441,2,0,0,3,7,2390,0,2002,0,"98038",2180,7346,12.7655455661177,0,1,1
"15504",2014-11-26,395000,4,2.5,2250,6840,2,0,0,3,9,2250,0,1987,0,"98058",2480,7386,12.8866410438833,0,1,1
"15505",2015-01-07,273500,3,1.5,2000,15265,1,0,0,3,8,1540,460,1967,0,"98032",1920,15265,12.5190569008442,0,1,1
"15506",2015-04-14,7e+05,4,1.75,1870,6000,1,0,0,5,8,1670,200,1949,0,"98199",1710,6000,13.4588356140255,0,1,1
"15507",2015-04-17,699000,3,2.5,2370,10968,2,0,0,4,9,2370,0,1985,0,"98033",2380,8144,13.4574060212159,0,1,1
"15508",2015-04-16,537000,4,2.25,2640,8800,1,0,0,3,8,1620,1020,1980,0,"98072",2500,11700,13.193753373491,0,1,1
"15509",2015-04-29,405000,3,1.5,1240,9975,1,0,0,3,6,1240,0,1977,0,"98024",1390,10735,12.9116423460887,0,1,0
"15510",2014-08-04,269500,2,1,800,1200,2,0,0,3,7,800,0,1999,0,"98103",806,1200,12.5043236693312,0,1,1
"15511",2014-09-25,260000,4,2.5,2050,12500,1,0,0,3,7,1300,750,1965,0,"98198",1790,7900,12.4684369099977,0,1,1
"15512",2014-09-04,266750,3,2.25,1650,10000,2,0,0,3,7,1650,0,1988,0,"98198",1420,10000,12.494067169164,0,1,1
"15513",2014-12-09,1800000,5,3.75,4320,39094,2,1,4,3,8,4320,0,1938,0,"98155",1920,7750,14.4032972228664,1,1,1
"15514",2014-08-21,779000,2,2.25,2130,5920,1,0,0,3,8,1830,300,1950,0,"98115",2130,7192,13.5657663248529,0,1,1
"15515",2014-06-19,5e+05,3,2.5,2840,48716,1,0,3,3,9,1870,970,1994,0,"98014",2710,43676,13.1223633774043,1,1,1
"15516",2015-04-03,365000,4,1.75,3080,32997,1.5,0,0,4,7,3080,0,1950,1982,"98168",1980,5711,12.8076526325646,0,1,1
"15517",2014-09-06,724000,2,1,1560,5000,1.5,0,1,4,7,1560,0,1942,0,"98117",2620,5400,13.4925466713679,0,1,1
"15518",2014-08-11,890000,4,2.75,3220,15467,2,0,0,3,11,3220,0,1994,0,"98077",3670,16641,13.6989767417083,0,1,1
"15519",2014-07-24,431000,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,"98144",1680,3600,12.9738633690859,0,1,1
"15520",2014-07-10,242000,2,1,960,21850,1,0,0,3,6,960,0,1947,0,"98032",1020,21850,12.3966930051388,0,1,0
"15521",2015-04-16,415000,4,2.5,2670,8279,2,0,0,3,7,2670,0,1999,0,"98148",2290,7504,12.9360337992128,0,1,1
"15522",2014-08-14,727160,7,3.75,2310,5000,2,0,0,3,8,2310,0,1984,0,"98117",1360,1552,13.496901814832,0,1,1
"15523",2014-12-11,1110000,4,3.25,3520,19354,1,0,2,4,9,2010,1510,1978,0,"98006",2630,19354,13.9198705732885,0,1,1
"15524",2015-01-14,265000,2,1.75,1090,3272,1,0,0,5,8,1090,0,1970,0,"98198",1160,5475,12.4874851049684,0,1,1
"15525",2015-02-02,519000,3,1.75,2000,5680,1,0,0,4,7,1080,920,1903,0,"98117",1230,4535,13.159659162148,0,1,1
"15526",2015-01-12,262000,4,1.5,1840,9009,2,0,0,3,7,1840,0,1965,0,"98198",1390,8025,12.4760997827432,0,1,1
"15527",2014-06-23,1190000,4,2.5,3160,13194,2,0,0,5,10,3160,0,1965,0,"98040",3490,13194,13.9894638650877,0,1,1
"15528",2015-05-07,295000,3,1.75,1520,6559,1,0,0,4,7,1170,350,1992,0,"98038",1520,6095,12.594730635322,0,1,1
"15529",2015-01-23,615000,3,1.75,2110,56192,1,0,0,3,7,1480,630,1978,0,"98072",2570,46609,13.3293775467887,0,1,1
"15530",2014-09-05,1100000,4,2.75,3410,7750,1,0,4,5,8,1710,1700,1958,0,"98116",3080,8525,13.9108207377686,1,1,1
"15531",2014-09-26,575000,4,2.5,2630,6247,2,0,0,3,8,2630,0,1992,0,"98029",2130,4668,13.2621253197795,0,1,1
"15532",2015-04-07,388000,3,1.75,1350,2325,3,0,0,3,7,1350,0,1999,0,"98103",1520,1652,12.8687606186054,0,1,1
"15533",2014-11-03,750500,4,2.5,2860,9159,1,0,0,4,8,1530,1330,1989,0,"98033",2070,8680,13.5284949300557,0,1,1
"15534",2014-05-27,527500,3,1.75,2310,78844,1,0,0,3,8,1760,550,1977,0,"98027",2830,6230,13.1759041443324,0,1,1
"15535",2014-05-29,503000,3,2,2590,108900,2,0,0,3,8,1980,610,1988,0,"98038",3170,108900,13.1283454490819,0,1,1
"15536",2014-11-04,1050000,4,3.5,3500,4000,2,0,0,3,10,2560,940,2000,0,"98112",1910,4000,13.8643007221337,0,1,1
"15537",2014-07-08,325000,2,1,800,7260,1,0,0,3,7,800,0,1953,0,"98126",1010,7440,12.6915804613119,0,1,1
"15538",2014-08-25,402000,3,1.75,1580,6127,1.5,0,0,5,7,1580,0,1947,0,"98125",1500,6128,12.9042073676012,0,1,1
"15539",2014-09-24,370000,3,1.5,1560,6774,1,0,0,4,6,1060,500,1927,0,"98133",1320,3844,12.8212582846204,0,1,0
"15540",2014-06-26,329950,3,1,1750,7800,1,0,0,4,7,1150,600,1956,0,"98166",1750,7560,12.7066964068116,0,1,1
"15541",2015-05-12,135000,2,1,600,6120,1,0,0,3,5,600,0,1943,1989,"98168",1090,6120,11.8130300574206,0,1,0
"15542",2014-06-20,482500,4,3,1630,7626,1,0,0,5,7,1110,520,1990,0,"98125",1630,8082,13.0867361997612,0,1,1
"15543",2014-09-23,259000,4,1.5,1260,7248,1.5,0,0,5,7,1260,0,1955,0,"98188",1300,7732,12.4645833406817,0,1,1
"15544",2014-10-27,210000,3,2.25,2140,9775,1,0,0,4,7,1470,670,1978,0,"98023",2050,8625,12.2548628096996,0,1,1
"15545",2014-10-09,459000,4,2.75,2790,6600,2,0,0,3,9,2790,0,2000,0,"98058",2900,6752,13.0368054890427,0,1,1
"15546",2014-07-01,375000,3,1.75,2530,35150,1,0,0,4,7,1800,730,1977,0,"98042",2460,36386,12.8346813049525,0,1,1
"15547",2014-10-22,295000,3,2.25,1330,7200,1,0,0,3,7,900,430,1974,0,"98146",1380,9570,12.594730635322,0,1,1
"15548",2014-05-12,910000,3,2,2700,6120,1,0,0,4,8,1350,1350,1962,0,"98115",1700,4590,13.721199878493,0,1,1
"15549",2014-10-10,470000,4,1,1740,37238,1.5,0,0,4,7,1740,0,1932,0,"98024",1810,18352,13.0604879736862,0,1,1
"15550",2015-02-20,565000,4,2,2070,7980,1.5,0,0,4,7,2070,0,1940,0,"98146",1600,7980,13.2445810101286,0,1,1
"15551",2014-11-07,339950,4,2.25,2670,9040,1,0,0,3,8,2170,500,1955,0,"98148",1880,2648,12.7365538269546,0,1,1
"15552",2015-01-15,547000,5,3,2200,103237,1,0,0,3,7,1160,1040,1971,0,"98072",2300,103237,13.2122040814041,0,1,1
"15553",2014-09-24,125000,2,1,810,8382,1,0,0,4,5,810,0,1942,0,"98146",1040,8382,11.7360690162844,0,1,0
"15554",2014-07-01,2300000,4,4.75,3970,9778,2,0,2,4,11,3390,580,1928,0,"98119",3970,8460,14.6484196808994,0,1,1
"15555",2015-04-30,348000,3,2.5,2370,7500,1,0,3,3,8,1620,750,1979,0,"98198",1960,8062,12.7599577587566,1,1,1
"15556",2015-04-14,175000,3,1,1460,11880,1,0,0,2,7,1460,0,1961,0,"98030",1310,9315,12.0725412529057,0,0,1
"15557",2014-05-02,439950,3,2.5,1770,2875,2,0,0,3,8,1770,0,1990,0,"98116",1770,3833,12.9944163630737,0,1,1
"15558",2015-03-11,230000,3,1,1120,32250,1,0,0,4,6,1120,0,1934,0,"98070",1010,335289,12.3458345879053,0,1,0
"15559",2014-09-02,207000,3,2.5,1520,2550,2,0,0,3,7,1520,0,2005,0,"98108",1460,2550,12.2404740722475,0,1,1
"15560",2014-06-02,320000,5,2.5,3020,21441,1,0,0,4,8,1510,1510,1978,0,"98042",1610,16445,12.6760762747759,0,1,1
"15561",2015-04-06,1090000,5,3.25,5600,107157,2,0,0,3,10,3440,2160,1988,0,"98072",3470,75794,13.9016882542053,0,1,1
"15562",2014-06-06,510000,4,1.5,1320,14250,1,0,0,4,7,1320,0,1954,0,"98033",1720,14250,13.1421660047005,0,1,1
"15563",2014-10-31,730000,4,1,1870,4992,1.5,0,0,4,7,1670,200,1940,0,"98199",2160,5239,13.5007998131246,0,1,1
"15564",2014-08-13,750000,3,3.75,2460,7630,1,0,0,5,8,1940,520,1976,0,"98177",2000,7326,13.5278284855125,0,1,1
"15565",2015-04-10,237000,3,1.5,960,7400,1,0,0,3,7,960,0,1962,0,"98198",1640,8060,12.3758154201173,0,1,1
"15566",2014-09-26,560000,3,2.5,3440,103672,2,0,0,3,9,3440,0,1990,0,"98038",2710,112820,13.2356920627113,0,1,1
"15567",2014-07-14,745000,3,2.75,3010,12432,1,0,0,4,8,1890,1120,1970,0,"98052",2500,12432,13.5211394973617,0,1,1
"15568",2014-08-15,1830000,3,3.75,6030,39317,2,0,0,3,11,4440,1590,1991,0,"98004",4040,12333,14.4198265248176,0,1,1
"15569",2014-06-18,180000,3,2.25,1990,6350,2,0,0,3,7,1990,0,1967,0,"98198",1220,6250,12.1007121298723,0,1,1
"15570",2014-11-13,309950,3,2.25,1990,6350,2,0,0,3,7,1990,0,1967,0,"98198",1220,6250,12.6441662731301,0,1,1
"15571",2015-05-06,715000,4,1,1710,6050,1.5,0,0,3,7,1410,300,1913,0,"98118",1560,4950,13.4800378216761,0,1,1
"15572",2015-04-27,620000,4,2.25,1890,4300,1.5,0,0,3,7,1350,540,1918,0,"98103",1830,3800,13.3374747570213,0,1,1
"15573",2014-12-31,330000,3,2.5,1990,9995,2,0,0,3,7,1990,0,1996,0,"98198",1680,7511,12.7068479334427,0,1,1
"15574",2015-04-01,525000,4,1.75,1600,7400,1,0,0,3,7,1210,390,1973,0,"98125",1640,7500,13.1711535415738,0,1,1
"15575",2014-06-07,611000,6,2.5,3820,53173,1,0,0,4,9,2040,1780,1974,0,"98027",2510,15314,13.3228522381537,0,1,1
"15576",2014-06-12,294000,4,2.5,2210,8465,1,0,0,3,8,1490,720,1990,0,"98092",2210,7917,12.5913350463208,0,1,1
"15577",2015-04-21,463000,3,1.75,2020,11095,1,0,0,4,7,1480,540,1975,0,"98034",2030,10710,13.0454823330684,0,1,1
"15578",2014-07-14,320900,3,2,1770,7251,1,0,0,4,8,1770,0,1990,0,"98031",2560,7210,12.6788848270979,0,1,1
"15579",2014-10-28,369950,4,2.5,2050,4502,2,0,0,3,7,2050,0,2005,0,"98059",2480,4504,12.8211231403537,0,1,1
"15580",2014-06-16,565000,4,2.75,3130,139392,2,0,0,4,9,3130,0,1981,0,"98030",2720,104544,13.2445810101286,0,1,1
"15581",2015-03-11,589500,4,1.5,3520,4933,1.5,0,0,4,8,2270,1250,1929,0,"98108",1710,5400,13.2870299989596,0,1,1
"15582",2014-08-12,4e+05,4,1.75,1810,9750,2,0,0,4,7,1810,0,1977,0,"98155",1570,10000,12.8992198260901,0,1,1
"15583",2014-10-22,458000,3,2.25,2150,9900,1,0,0,3,8,1450,700,1977,0,"98052",2170,9500,13.0346244630963,0,1,1
"15584",2014-12-02,436000,4,2.5,2495,5751,2,0,0,3,7,2495,0,2002,0,"98019",2490,6300,12.9853975223312,0,1,1
"15585",2014-10-02,310000,3,2,1290,6150,1,0,1,5,6,1290,0,1950,0,"98118",1960,6150,12.6443275764613,0,1,0
"15586",2014-10-23,398000,5,2.5,3004,5700,2,0,0,3,9,3004,0,2006,0,"98030",2665,5700,12.8942072842666,0,1,1
"15587",2014-08-15,625000,4,2.25,2070,7200,1,0,0,5,8,1390,680,1977,0,"98033",2110,8400,13.3455069287185,0,1,1
"15588",2014-12-16,1010000,5,3.25,4050,35600,2,0,0,3,12,4050,0,1990,0,"98006",4770,33880,13.8254608888174,0,1,1
"15589",2015-04-13,435000,2,1,960,6250,1,0,0,4,6,740,220,1940,0,"98126",1090,6000,12.9831013100708,0,1,0
"15590",2015-03-13,250000,3,2.25,1900,9990,1,0,0,3,7,1300,600,1961,0,"98003",1900,9990,12.4292161968444,0,1,1
"15591",2015-03-17,430000,3,1.5,1450,7316,1,0,0,3,7,1450,0,1961,0,"98133",1440,7316,12.9715404876697,0,1,1
"15592",2014-08-12,790000,4,3.5,2720,3000,2,0,0,3,9,2250,470,2014,0,"98136",1600,4600,13.5797882244432,0,1,1
"15593",2014-07-09,1680000,5,5.25,4830,18707,2,0,1,5,9,3930,900,1952,1998,"98040",2880,10520,14.3343043513794,0,1,1
"15594",2015-04-07,250000,4,2.75,1920,7102,1,0,0,3,7,1130,790,1992,0,"98106",1830,6440,12.4292161968444,0,1,1
"15595",2014-06-13,1120000,5,1.5,2540,6660,2,0,3,4,8,2340,200,1954,0,"98136",2460,9000,13.9288392432713,1,1,1
"15596",2015-04-27,383900,3,1.5,1600,8040,1,0,0,4,7,1050,550,1965,0,"98133",1810,7819,12.8581373809889,0,1,1
"15597",2015-03-26,330000,4,2.5,2210,5929,2,0,0,3,8,2210,0,2004,0,"98042",2200,5901,12.7068479334427,0,1,1
"15598",2014-09-15,624000,3,2.5,2510,47044,1,0,0,4,7,1910,600,1975,0,"98072",2510,42803,13.3439056473516,0,1,1
"15599",2015-02-11,383000,5,2,2280,5750,1,0,0,4,8,1140,1140,1951,0,"98116",1780,5750,12.8557902681628,0,1,1
"15600",2014-06-02,687000,4,3.25,4400,186846,2,0,0,4,9,4400,0,1993,0,"98022",2280,186846,13.4400895712045,0,1,1
"15601",2015-03-09,558000,4,3.25,3160,8876,2,0,0,3,9,2460,700,1997,0,"98056",2900,10000,13.2321142413634,0,1,1
"15602",2014-09-05,275000,3,2,1380,3500,2,0,0,3,7,1380,0,1971,0,"98118",1620,3900,12.5245263766487,0,1,1
"15603",2014-07-28,687500,5,2.75,3320,10500,1,0,0,4,7,2020,1300,1963,0,"98033",1840,10425,13.4408171085229,0,1,1
"15604",2014-07-28,275000,3,2.5,1870,6821,2,0,0,3,7,1870,0,1989,0,"98023",1970,6821,12.5245263766487,0,1,1
"15605",2014-12-11,7e+05,3,3.5,3030,11550,2,0,2,3,8,3030,0,1971,2011,"98146",2340,10560,13.4588356140255,0,1,1
"15606",2014-06-24,342500,2,1.75,1210,7507,1,0,0,3,7,1210,0,1982,0,"98034",1840,7500,12.7440269366844,0,1,1
"15607",2014-05-06,483500,4,2.5,2740,45732,2,0,0,3,8,2740,0,1995,0,"98077",2080,43560,13.0888065938755,0,1,1
"15608",2014-08-01,190000,3,1.75,1350,7370,1,0,0,4,6,1350,0,1912,0,"98118",1440,6000,12.1547793511426,0,1,0
"15609",2015-03-18,3e+05,3,1.75,1350,7370,1,0,0,4,6,1350,0,1912,0,"98118",1440,6000,12.6115377536383,0,1,0
"15610",2014-05-21,540000,3,2,1470,1691,2,0,0,3,8,1000,470,2007,0,"98115",1660,4000,13.1993244185405,0,1,1
"15611",2015-02-11,140000,3,1.75,1270,8991,2,0,0,3,7,1270,0,1981,0,"98042",1270,8993,11.8493977015914,0,1,1
"15612",2015-04-13,275000,4,1.75,1680,19405,1,0,0,4,7,1560,120,1959,0,"98055",2000,12900,12.5245263766487,0,1,1
"15613",2014-08-25,370000,3,2.75,2120,7650,1,0,0,4,7,2120,0,1958,0,"98056",1180,7650,12.8212582846204,0,1,1
"15614",2015-03-25,227000,2,1,1040,9100,1,0,0,4,7,1040,0,1937,0,"98133",1950,13228,12.3327052964635,0,1,1
"15615",2015-01-28,312000,4,1,1730,8706,1,0,0,4,7,1010,720,1962,0,"98058",1369,8418,12.6507584667916,0,1,1
"15616",2014-10-03,260000,2,1,1410,5650,1.5,0,0,3,6,1410,0,1918,0,"98118",1430,5650,12.4684369099977,0,1,0
"15617",2014-07-10,797000,3,2.5,1370,1911,2,0,0,3,9,1370,0,1907,2011,"98109",1630,2090,13.5886099577724,0,1,1
"15618",2014-10-17,640000,6,2,2840,228690,1.5,0,0,3,6,2720,120,1948,0,"98019",2330,228690,13.3692234553359,0,1,0
"15619",2015-02-13,605000,4,1.75,3280,35160,1,0,0,3,7,2080,1200,1976,0,"98053",2510,31331,13.312983737013,0,1,1
"15620",2015-03-02,329950,3,2.25,2070,7995,1,0,0,3,7,1350,720,1987,0,"98031",1620,6799,12.7066964068116,0,1,1
"15621",2014-12-12,180000,2,1,960,87991,1.5,0,0,3,5,960,0,1946,0,"98014",1940,392040,12.1007121298723,0,1,0
"15622",2014-08-13,220000,3,2.25,1470,7518,1,0,0,3,7,1160,310,1985,0,"98003",1720,8300,12.3013828253345,0,1,1
"15623",2014-07-02,723000,4,2.25,2430,4748,1.5,0,0,3,8,1630,800,1928,0,"98116",2430,4748,13.4911645011409,0,1,1
"15624",2015-01-16,375000,3,1.75,1430,8412,1,0,0,4,7,1070,360,1928,0,"98125",1490,8410,12.8346813049525,0,1,1
"15625",2015-01-26,388000,3,1.75,1760,9277,1,0,0,4,7,1760,0,1962,0,"98146",1760,7650,12.8687606186054,0,1,1
"15626",2014-10-31,249950,5,2,1730,7375,1,0,0,4,6,1730,0,1944,0,"98178",1550,7125,12.4290161768417,0,1,0
"15627",2014-11-06,390000,5,1.75,2290,7900,1,0,0,4,7,1190,1100,1965,0,"98133",1870,8250,12.8739020181058,0,1,1
"15628",2014-09-17,705000,4,1.75,1690,11739,1,0,0,4,8,1690,0,1959,0,"98040",2300,11600,13.4659530817944,0,1,1
"15629",2014-06-23,590000,4,2.5,3220,7875,1.5,0,0,4,8,3220,0,1966,0,"98008",1600,7875,13.2878778158819,0,1,1
